"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.image_url","Answer.field2","Approve","Reject"
"3MD8CKRQZZI9HC34DSRGONZSA4PRJA","3PCDMC3F65WDY30R9YWXY4SP987X2A","Translate a flowchart","Write the relation triplets (e.g., process one, null, process two)","flowchart, write, transcription","$0.20","Mon Mar 06 13:47:53 PST 2017","1","BatchId:2713941;OriginalHitTemplateId:;","2400","259200","Wed Apr 05 14:47:53 PDT 2017","","","36W0OB37HX9PEHSZPBNAMXGUNOWZHB","A3VQQ9VP1TVFXR","Approved","Mon Mar 06 22:17:58 PST 2017","Mon Mar 06 22:19:47 PST 2017","Thu Mar 09 22:19:47 PST 2017","Tue Mar 07 00:58:05 PST 2017","","","109","100% (37/37)","100% (26/26)","100% (26/26)","http://cpanel.stpaulsscience.org/gceict/specifications/aqa/unit4/analysis/processes/example2.jpg","Transaction; Null; Lookup Price
Lookup Price; Null; Sales Receipt
Lookup Price; Null; Product Price File
Lookup Price; Null; Sales Transaction File
Sales Transaction File; Null; Transmit sales data to central stock control computer"
"30IRMPJWDZE4SW9MVDRSP2Z5PTPRK9","3PCDMC3F65WDY30R9YWXY4SP987X2A","Translate a flowchart","Write the relation triplets (e.g., process one, null, process two)","flowchart, write, transcription","$0.20","Mon Mar 06 13:47:53 PST 2017","1","BatchId:2713941;OriginalHitTemplateId:;","2400","259200","Wed Apr 05 14:47:53 PDT 2017","","","3OJSZ2ATDTRUEE2Y5EUI6GK58MW75E","A3VQQ9VP1TVFXR","Approved","Mon Mar 06 23:10:38 PST 2017","Mon Mar 06 23:22:47 PST 2017","Thu Mar 09 23:22:47 PST 2017","Tue Mar 07 00:57:55 PST 2017","","","729","100% (37/37)","100% (26/26)","100% (26/26)","http://esmart.sdsu.edu/Images/Full%20Size/Server%20System%20Flowchart%20FULL.png","User; User Input; Web Server (.asp)
Web Server (.asp); Profile Data; SQL DB -Users -Car IDs -Car Profiles
SQL DB -Users -Car IDs -Car Profiles; Profile Data; Object Factory (.cs) ?CheckValidCars() -Time Left -Charge Left -Transformer Load
Object Factory (.cs) ?CheckValidCars() -Time Left -Charge Left -Transformer Load; Null; Algorithm (.app) -Calc
Algorithm (.app) -Calc; Return Data; Comm. (.cs) -Receive() -Send()
Comm. (.cs) -Receive() -Send(); Return Data; Node
Node; Nodal Input; Program (.cs) -Multithreading 
Program (.cs) -Multithreading; Nodal Data; Comm. (.cs) -Receive() -Send()
Comm. (.cs) -Receive() -Send(); Nodal Data; Pl Manager (.cs) -UpdatePlPoint() -RetrievePlPoint() ?CreatePlPoint() -DeletePlPoint()
Pl Manager (.cs) -UpdatePlPoint() -RetrievePlPoint() ?CreatePlPoint() -DeletePlPoint(); Nodal Data; Pl DB -PluggedInF -OverrideF -CurrentCS 
Pl DB -PluggedInF -OverrideF -CurrentCS; Nodal Data; Object Factory (.cs) ?CheckValidCars() -Time Left -Charge Left -Transformer Load
Object Factory (.cs) ?CheckValidCars() -Time Left -Charge Left -Transformer Load; Null; Algorithm (.app) -Calc"
"3CIS7GGG65ETMO9T3LBUWI9KCVXEUG","3PCDMC3F65WDY30R9YWXY4SP987X2A","Translate a flowchart","Write the relation triplets (e.g., process one, null, process two)","flowchart, write, transcription","$0.20","Mon Mar 06 13:47:53 PST 2017","1","BatchId:2713941;OriginalHitTemplateId:;","2400","259200","Wed Apr 05 14:47:53 PDT 2017","","","3UWN2HHPUZ0KN1SWXHOFVOGNMKJNSF","A3J20NH9P4VS4X","Approved","Mon Mar 06 18:46:50 PST 2017","Mon Mar 06 18:48:27 PST 2017","Thu Mar 09 18:48:27 PST 2017","Tue Mar 07 00:57:57 PST 2017","","","97","100% (13/13)","100% (13/13)","100% (13/13)","http://theteacher.info/websites/allboards_alevel/ch32/ch32d5.jpg","Pupil and school master file
Exam results' program
Certificates
Summaries
Sorted transaction file
Validate marks
Enter exam marks via keyboard
Error report
Transaction file
'Sort file' program"
"3D7VY91L65SC2DS0KSII40M5WCHMBW","3PCDMC3F65WDY30R9YWXY4SP987X2A","Translate a flowchart","Write the relation triplets (e.g., process one, null, process two)","flowchart, write, transcription","$0.20","Mon Mar 06 13:47:53 PST 2017","1","BatchId:2713941;OriginalHitTemplateId:;","2400","259200","Wed Apr 05 14:47:53 PDT 2017","","","3C6FJU71TROUEDOETOSQR5WIB17UYR","A3J20NH9P4VS4X","Approved","Mon Mar 06 18:38:03 PST 2017","Mon Mar 06 18:40:37 PST 2017","Thu Mar 09 18:40:37 PST 2017","Tue Mar 07 00:57:57 PST 2017","","","154","100% (13/13)","100% (13/13)","100% (13/13)","https://upload.wikimedia.org/wikipedia/commons/thumb/9/91/LampFlowchart.svg/2000px-LampFlowchart.svg.png","Lamp doesn't work
Lamp plugged in?
No
Plug in lamp
Yes
Bulb burned out?
Yes
Replace bulb
No
Repair lamp"
"3PUOXASB57YTDRCM1XUGLWNONGWZ9G","3PCDMC3F65WDY30R9YWXY4SP987X2A","Translate a flowchart","Write the relation triplets (e.g., process one, null, process two)","flowchart, write, transcription","$0.20","Mon Mar 06 13:47:53 PST 2017","1","BatchId:2713941;OriginalHitTemplateId:;","2400","259200","Wed Apr 05 14:47:53 PDT 2017","","","3C6FJU71TROUEDOETOSQR5WIB19YUX","A3J20NH9P4VS4X","Approved","Mon Mar 06 18:59:00 PST 2017","Mon Mar 06 19:03:30 PST 2017","Thu Mar 09 19:03:30 PST 2017","Tue Mar 07 00:58:06 PST 2017","","","270","100% (13/13)","100% (13/13)","100% (13/13)","https://writepass.com/journal/wp-content/uploads/2012/12/Flow-chart-of-Enquiry-Service-System.jpg","Start
Read the button of SMS state?
Close
Through the Bluetooth send out the AT command for SMS
Voice prompts to user that is complete or not
Open
Read the button of call center state?
Close
Through the Bluetooth send out the AT command for phone
Thought the ear phone to talk call center
Open
Fault
Program Stop signal
True
END"
"31GN6YMHLPN7OB3GZGA03NYWY2HWSY","3PCDMC3F65WDY30R9YWXY4SP987X2A","Translate a flowchart","Write the relation triplets (e.g., process one, null, process two)","flowchart, write, transcription","$0.20","Mon Mar 06 13:47:53 PST 2017","1","BatchId:2713941;OriginalHitTemplateId:;","2400","259200","Wed Apr 05 14:47:53 PDT 2017","","","3TMSXRD2X7VAGB2GCZ0IV665PXZW1M","A3VQQ9VP1TVFXR","Approved","Mon Mar 06 23:07:03 PST 2017","Mon Mar 06 23:10:38 PST 2017","Thu Mar 09 23:10:38 PST 2017","Tue Mar 07 00:57:55 PST 2017","","","215","100% (37/37)","100% (26/26)","100% (26/26)","http://static1.creately.com/blog/wp-content/uploads/2011/11/Flowchart-Symbols1.png","Data
Process
Decision
Document
Start / End
Direct Data
Stored Data
Manual Input
Internal Storage
Predefined Process
Sequential Access Storage"
"3KWGG5KP6JXVCIK6YSEDFKSNEXHMC3","3PCDMC3F65WDY30R9YWXY4SP987X2A","Translate a flowchart","Write the relation triplets (e.g., process one, null, process two)","flowchart, write, transcription","$0.20","Mon Mar 06 13:47:53 PST 2017","1","BatchId:2713941;OriginalHitTemplateId:;","2400","259200","Wed Apr 05 14:47:53 PDT 2017","","","317HQ483I8NVTNP0S5U1RMA0DN3IN6","A3VQQ9VP1TVFXR","Approved","Mon Mar 06 22:11:46 PST 2017","Mon Mar 06 22:14:35 PST 2017","Thu Mar 09 22:14:35 PST 2017","Tue Mar 07 00:58:05 PST 2017","","","169","100% (37/37)","100% (26/26)","100% (26/26)","https://wcs.smartdraw.com/flowchart/img/basic-symbols.jpg?bn=1510011060","Start/end 
An oval represents a start or end point
Arrows 
A line is a connector that shows relationships between the representative shapes
Input/Output
A parallelogram represents input or output
Process
A rectangle represents a process
Decision
A diamond indicates a decision"
"3511RHPADV9FC2R4GD3T42CKETURLC","3PCDMC3F65WDY30R9YWXY4SP987X2A","Translate a flowchart","Write the relation triplets (e.g., process one, null, process two)","flowchart, write, transcription","$0.20","Mon Mar 06 13:47:53 PST 2017","1","BatchId:2713941;OriginalHitTemplateId:;","2400","259200","Wed Apr 05 14:47:53 PDT 2017","","","3AQF3RZ559D3CBHISG2ZMEBM25L6FS","A234QKV52N964W","Approved","Mon Mar 06 22:00:42 PST 2017","Mon Mar 06 22:28:21 PST 2017","Thu Mar 09 22:28:21 PST 2017","Tue Mar 07 00:57:56 PST 2017","","","1659","100% (1/1)","100% (1/1)","100% (1/1)","http://www.conceptdraw.com/How-To-Guide/picture/Material-Requisition-Flowchart.png","Start; Null; Perform schedulind
Perform schedulind; Read Activities ; Prepare MRPs
Prepare MRPs; Read Metarial Requirentments; GA Optimization Engine
GA Optimization Engine; Read Material cost data
Return best solution found (The optimized delivery schdule). 
Is all materials processed?; No; GA Optimization Engine
Is all materials processed?; Yes; End"
"3RZS0FBRWK51XLHJQ865WOMIJ2SPC2","3PCDMC3F65WDY30R9YWXY4SP987X2A","Translate a flowchart","Write the relation triplets (e.g., process one, null, process two)","flowchart, write, transcription","$0.20","Mon Mar 06 13:47:53 PST 2017","1","BatchId:2713941;OriginalHitTemplateId:;","2400","259200","Wed Apr 05 14:47:53 PDT 2017","","","3DZQRBDBSMADJXZMFY40MAIHH4L3SA","A3VQQ9VP1TVFXR","Approved","Mon Mar 06 23:44:43 PST 2017","Mon Mar 06 23:56:25 PST 2017","Thu Mar 09 23:56:25 PST 2017","Tue Mar 07 00:58:06 PST 2017","","","702","100% (37/37)","100% (26/26)","100% (26/26)","http://www.conceptdraw.com/How-To-Guide/picture/Payment-Flowchart.png","From Vouchers Payable; Voucher Package; Requisition 1
From Vouchers Payable; Voucher Package; Purchase Order 5
From Vouchers Payable; Voucher Package; Receiving Report 1
From Vouchers Payable; Voucher Package; Invoice
From Vouchers Payable; Voucher Package; Approved Voucher 1
Requisition 1; Null; Review Documents, Prepare Check and Remittance Advice 
Purchase Order 5; Null; Review Documents, Prepare Check and Remittance Advice
Receiving Report 1; Null; Review Documents, Prepare Check and Remittance Advice
Invoice; Null; Review Documents, Prepare Check and Remittance Advice
Approved Voucher 1; Null; Review Documents, Prepare Check and Remittance Advice
Prepare Check and Remittance Advice; Null; Check Signed (thus turning it into a remittance vendor)
Check Signed (thus turning it into a remittance vendor); Null; Cancelled Voucher Package with Remittance Copy 3
Cancelled Voucher Package with Remittance Copy 3; Null; By Number
By Number; Null; Cancelled Voucher Package File
Check Signed (thus turning it into a remittance vendor); Null; Check Copy
Check Signed (thus turning it into a remittance vendor); Null; Remittance2
Check Signed (thus turning it into a remittance vendor); Null; Signed Check
Check Signed (thus turning it into a remittance vendor); Null; Remittance Advice 1
Check Copy; Null; To General Accounting
Remittance2; Null; To General Accounting
Signed Check; Null; To Vendor
Remittance Advice 1; Null; To Vendor"
"3WUVMVA7OBY7IAMRT38GHRY8TYEZAV","3PCDMC3F65WDY30R9YWXY4SP987X2A","Translate a flowchart","Write the relation triplets (e.g., process one, null, process two)","flowchart, write, transcription","$0.20","Mon Mar 06 13:47:53 PST 2017","1","BatchId:2713941;OriginalHitTemplateId:;","2400","259200","Wed Apr 05 14:47:53 PDT 2017","","","30LSNF239VQZ41076MWHZY722RRI2S","A3J20NH9P4VS4X","Approved","Mon Mar 06 18:53:45 PST 2017","Mon Mar 06 18:55:23 PST 2017","Thu Mar 09 18:55:23 PST 2017","Tue Mar 07 00:58:06 PST 2017","","","98","100% (13/13)","100% (13/13)","100% (13/13)","http://image.slidesharecdn.com/achengdorisoditfinalprojectrepor2011-130125030033-phpapp01/95/hospital-records-management-system-43-638.jpg?cb=1359082898","4.8 System Flow Chart
START
LOGIN
Valid login
NO
YES
IDENTIFY USER TYPE
User type admin
NO
REDIRECT TO USER ACCOUNT
YES
REDIRECT TO ADMIN ACCOUNT
LOGOUT
END"
"3FDWKV9VCNXRYC16KJZD9QETLXOUML","3PCDMC3F65WDY30R9YWXY4SP987X2A","Translate a flowchart","Write the relation triplets (e.g., process one, null, process two)","flowchart, write, transcription","$0.20","Mon Mar 06 13:47:53 PST 2017","1","BatchId:2713941;OriginalHitTemplateId:;","2400","259200","Wed Apr 05 14:47:53 PDT 2017","","","3DOCMVPBTO9N7O0RPL7TWU6HZM6NN0","A3VQQ9VP1TVFXR","Approved","Tue Mar 07 00:13:04 PST 2017","Tue Mar 07 00:18:51 PST 2017","Fri Mar 10 00:18:51 PST 2017","Tue Mar 07 00:57:57 PST 2017","","","347","100% (37/37)","100% (26/26)","100% (26/26)","https://www.researchgate.net/profile/Denny_Darlis/publication/281714672/figure/fig8/AS:284571615678468@1444858568282/Figure-9-Flowchart-of-the-implementation-of-system-on-FPGA-board.png","START; NULL; DESIGN ENTRY
DESIGN ENTRY; NULL; ASSIGN PACKAGE PIN
ASSIGN PACKAGE PIN; NULL; SYNTHESIZE
SYNTHESIZE; NULL; OK?
OK?; NO; MODIFY VHDL CODE
OK?; YES; IMPLEMENTING DESIGN
IMPLEMENTING DESIGN; NULL; OK?
OK?; NO; MODIFY VHDL CODE
OK?; YES; GENERATE PROGRAMMING FILE
MODIFY VHDL CODE; NULL; SYNTHESIZE
GENERATE PROGRAMMING FILE; NULL; LOAD PROGRAM TO FPGA BOARD
LOAD PROGRAM TO FPGA BOARD; NULL; END"
"3W1K7D6QSBCC1KRJZH8CC2IEBGZZBQ","3PCDMC3F65WDY30R9YWXY4SP987X2A","Translate a flowchart","Write the relation triplets (e.g., process one, null, process two)","flowchart, write, transcription","$0.20","Mon Mar 06 13:47:53 PST 2017","1","BatchId:2713941;OriginalHitTemplateId:;","2400","259200","Wed Apr 05 14:47:53 PDT 2017","","","3A0EX8ZRN9JFIEF8TXBVMF4UMG6BYX","AEZ8HFKNK24Q3","Approved","Mon Mar 06 19:36:00 PST 2017","Mon Mar 06 19:37:01 PST 2017","Thu Mar 09 19:37:01 PST 2017","Tue Mar 07 00:58:06 PST 2017","","","61","100% (2/2)","100% (2/2)","100% (2/2)","http://flylib.com/books/2/2/1/html/2/images/websiteckbk_0208.jpg","Decision;No;Process
Decision;Yes;Decision
Decision;Yes;Process
Decision;No;Terminator"
